id,jcn,seccode,edinetcode,name_jp,name_eng
351,4010001112418,7157,E26327,ライフネット生命保険,LIFENET INSURANCE COMPANY
352,4010701012248,8739,E05242,スパークスグループ,"SPARX Group Co., Ltd."
353,2013301002884,8253,E03041,クレディセゾン,"Credit Saison Co.,Ltd."
354,6010001112820,5907,E01436,ＪＦＥコンテイナー,"JFE Container Co., Ltd."
355,8010001008694,7164,E09753,全国保証,"ZENKOKU HOSHO Co.,Ltd."
356,6010701025248,2488,E05593,ＪＴＰ,"JTP CO.,LTD."
357,4230001000864,,E00959,廣貫堂,"KOKANDO Co.,Ltd."
358,6010801001974,,E03362,オーケー,OK Corporation
359,5010001073618,8410,E03623,セブン銀行,"Seven Bank, Ltd."
360,7430001056297,9663,E04867,ナガワ,"NAGAWA Co., Ltd."
361,3050001010255,,E00831,プラステク,PLAS-TECH CORPORATION
362,5180001028605,,E04604,名古屋競馬,"Nagoya Horse Racing Co.,Ltd."
363,6010001008671,9726,E04348,ＫＮＴ－ＣＴホールディングス,"KNT-CT Holdings Co.,Ltd."
364,8120001053779,4820,E05155,イーエムシステムズ,"EM SYSTEMS CO.,LTD."
365,4010701012495,8291,E02544,日産東京販売ホールディングス,"NISSAN TOKYO SALES HOLDINGS CO.,LTD."
366,2370001002452,,E04377,東北放送,"TOHOKU BROADCASTING CO.,LTD."
367,4120001074060,4968,E01048,荒川化学工業,"ARAKAWA CHEMICAL INDUSTRIES, LTD."
368,9010001048285,4548,E00970,生化学工業,SEIKAGAKU CORPORATION
369,2010801001391,9377,E04366,エージーピー,AGP CORPORATION
370,9180301014251,6902,E01892,デンソー,DENSO CORPORATION
371,5010401049977,2768,E02958,双日,Sojitz Corporation
372,3011001041302,9715,E04837,トランスコスモス,transcosmos inc.
373,4010001008228,7906,E02427,ヨネックス,"YONEX CO., LTD."
374,7180301020061,,E04723,セントクリークゴルフクラブ,"St.CREEK GOLF CLUB CO.,LTD."
375,8120001149503,9045,E04105,京阪ホールディングス,"Keihan Holdings Co.,Ltd."
376,3010001040339,8096,E03126,兼松エレクトロニクス,KANEMATSU ELECTRONICS LTD.
377,1020001077150,4564,E05363,オンコセラピーサイエンス,"OncoTherapy Science, Inc."
378,3010701021828,6185,E31958,ＳＭＮ,SMN Corporation
379,9090001008587,,E04748,メイプルポイントゴルフクラブ,"MAPLE POINT GOLF CLUB CO.,LTD."
380,5100001003284,8228,E02698,マルイチ産商,"MARUICHI Co.,Ltd."
381,6011101056965,7917,E02423,藤森工業,"FUJIMORI KOGYO CO.,LTD."
382,3010701022537,7844,E02467,マーベラス,Marvelous Inc.
383,2200001025263,6158,E01511,和井田製作所,"WAIDA MFG.CO.,LTD"
384,7200001020771,,E04722,多治見クラシック,"TAJIMI CLASSIC CO.,LTD."
385,4010401020757,8035,E02652,東京エレクトロン,Tokyo Electron Limited
386,7010001095908,,E05619,住宅あんしん保証,----
387,2180001074585,6655,E02028,東洋電機,TOYO ELECTRIC CORPORATION
388,4010401010452,1865,E00174,青木あすなろ建設,"Asunaro Aoki Construction Co.,Ltd."
389,7011001013925,4679,E04990,田谷,"TAYA Co.,Ltd."
390,9011101005242,7908,E02425,きもと,"KIMOTO CO., LTD."
391,3290001015800,8230,E03134,はせがわ,"HASEGAWA CO., LTD."
392,7020001011062,,E03672,神奈川銀行,"THE KANAGAWA BANK, LTD."
393,9210001001785,3569,E00562,セーレン,"SEIREN CO.,LTD."
394,4140001030937,5857,E21187,アサヒホールディングス,"Asahi Holdings, Inc."
395,6010701012329,3182,E27260,オイシックスラ大地,Oisix ra daichi Inc.
396,9010601010719,6349,E01667,小森コーポレーション,KOMORI CORPORATION
397,9010001061271,,E03868,東京建設会館,TOKYO KENSETSUKAIKAN LTD.
398,4180001038142,,E03690,中部証券金融,"CHUBU SECURITIES FINANCING CO.,LTD."
399,3080101008312,,E04126,岳南鉄道,Gakunan Railway Company Ltd.
400,8010001174710,7186,E32022,コンコルディアフィナンシャルグループ,"Concordia Financial Group, Ltd."
401,5010001060426,6098,E07801,リクルートホールディングス,"Recruit Holdings Co., Ltd."
402,9010601021385,9613,E04911,エヌティティデータ,NTT  DATA  CORPORATION
403,2100001010135,7230,E02235,日信工業,"NISSIN KOGYO CO., LTD."
404,5011001061661,3738,E05392,ティーガイア,T-Gaia Corporation
405,5010001084367,4902,E00989,コニカミノルタ,"KONICA MINOLTA, INC."
406,4100001014423,7486,E02841,サンリン,"SANRIN CO.,LTD."
407,3010401039955,,E04471,ジェイインターナショナル,J International Inc.
408,9010701001205,9888,E02728,ＵＥＸ,"UEX,LTD."
409,8020001019484,9880,E02724,イノテック,INNOTECH CORPORATION
410,9080401001465,3553,E00994,共和レザー,"KYOWA LEATHER CLOTH CO., LTD."
411,4010401059201,3779,E05543,ジェイエスコムホールディングス,"J ESCOM HOLDINGS,INC."
412,2010001014327,8093,E02503,極東貿易,"Kyokuto Boeki Kaisha, Ltd."
413,7011101032123,3724,E05362,ベリサーブ,VeriServe Corporation
414,5010701020092,7995,E01164,バルカー,"VALQUA,LTD."
415,9011001065997,2371,E05350,カカクコム,"Kakaku.com,Inc."
416,3010401031664,4685,E04995,菱友システムズ,"Ryoyu Systems Co.,Ltd."
417,7010701015826,4091,E00783,日本酸素ホールディングス,NIPPON SANSO HOLDINGS CORPORATION
418,9120001034407,7466,E02827,ＳＰＫ,SPK CORPORATION
419,1010001008767,8031,E02513,三井物産,"MITSUI & CO., LTD."
420,6020001066941,6755,E01775,富士通ゼネラル,FUJITSU GENERAL LIMITED
421,9110001023162,5446,E01260,北越メタル,"HOKUETSU METAL Co., Ltd."
422,8010001077624,9445,E04476,フォーバルテレコム,"FORVAL TELECOM,INC."
423,5010001061812,7940,E33050,ウェーブロックホールディングス,"WAVELOCK HOLDINGS CO., LTD."
424,5010401060158,6032,E31103,インターワークス,"Interworks,Inc."
425,5490001000318,6402,E01721,兼松エンジニアリング,"KANEMATSU ENGINEERING CO., LTD."
426,6010001000001,4523,E00939,エーザイ,"Eisai Co., Ltd."
427,6011001045853,6584,E01753,三櫻工業,"Sanoh Industrial Co.,Ltd."
428,8011001012950,3371,E05485,ソフトクリエイトホールディングス,SOFTCREATE HOLDINGS CORP.
429,5013101001167,4274,E00850,細谷火工,"HOSOYA PYRO-ENGINEERING CO., LTD."
430,9010401078551,8133,E02643,伊藤忠エネクス,"ITOCHU ENEX CO.,LTD."
431,1010401029826,,E02586,ヤナセ,"YANASE AND COMPANY, LIMITED"
432,8100001003190,6281,E01658,前田製作所,"MAEDA SEISAKUSHO CO., LTD."
433,7010001023785,9101,E04235,日本郵船,Nippon Yusen Kabushiki Kaisha
434,8011801015921,3392,E02994,デリカフーズホールディングス,"DELICA FOODS HOLDINGS CO., LTD."
435,9120001077463,4508,E00924,田辺三菱製薬,Mitsubishi Tanabe Pharma Corporation
436,7011101033823,5217,E01217,テクノクオーツ,Techno Quartz Inc.
437,6040001059563,6740,E30481,ジャパンディスプレイ,Japan Display Inc.
438,9120001077620,4114,E00811,日本触媒,"NIPPON SHOKUBAI CO., LTD."
439,6140001078660,7971,E00995,東リ,TOLI Corporation
440,9020001019401,9055,E04211,アルプス物流,"ALPS LOGISTICS CO.,LTD."
441,2340001018765,7180,E31612,九州フィナンシャルグループ,"Kyushu Financial Group,Inc."
442,9010001019930,8595,E04806,ジャフコグループ,"JAFCO Group Co., Ltd."
443,1010001067912,9437,E04463,ＮＴＴドコモ,"NTT DOCOMO, INC."
444,5013301022087,9024,E04154,西武ホールディングス,SEIBU HOLDINGS INC.
445,2011001042870,2767,E03407,フィールズ,FIELDS CORPORATION
446,7013201017276,6287,E01685,サトーホールディングス,SATO HOLDINGS CORPORATION
447,2140001049112,5660,E01282,神鋼鋼線工業,"Shinko Wire Company, Ltd."
448,6120001005484,6753,E01773,シャープ,Sharp Corporation
449,3490001000435,,E03247,キタムラ,"KITAMURA CO.,LTD."
450,6011101036075,3393,E05539,スターティアホールディングス,"Startia Holdings, Inc."
451,8010001083713,7961,E00621,兼松サステック,KANEMATSU SUSTECH CORPORATION
452,2010601034286,7815,E31123,東京ボード工業,"TOKYO BOARD INDUSTRIES CO.,LTD."
453,1120001011859,,E02115,ＦＣＭ,"FCM CO.,LTD."
454,1010401056795,9984,E02778,ソフトバンクグループ,SoftBank Group Corp.
455,2010001048993,2883,E31012,大冷,"DAIREI CO.,LTD."
456,7011101035588,2656,E05112,ベクター,Vector Inc.
457,3011101060499,3099,E03521,三越伊勢丹ホールディングス,Isetan Mitsukoshi Holdings Ltd.
458,2120001077362,2692,E02931,伊藤忠食品,"ITOCHU-SHOKUHIN Co., Ltd."
459,2011001017526,6807,E01828,日本航空電子工業,"Japan Aviation Electronics Industry, Limited"
460,2010001071327,4005,E00752,住友化学,"SUMITOMO CHEMICAL COMPANY, LIMITED"
461,9010401057687,2196,E24017,エスクリ,ESCRIT INC.
462,6140001005714,5406,E01231,神戸製鋼所,"Kobe Steel, Ltd."
463,4020001009043,2760,E02955,東京エレクトロンデバイス,TOKYO ELECTRON DEVICE LIMITED
464,9011001061435,6089,E30140,ウィルグループ,"WILL GROUP, INC."
465,3010001022865,4743,E02909,アイティフォー,ITFOR Inc.
466,1120001002503,7864,E00725,フジシールインターナショナル,"FUJI SEAL INTERNATIONAL,INC."
467,8010401043556,,E03619,東京スター銀行,"The Tokyo Star Bank, Limited"
468,9080101000957,8358,E03571,スルガ銀行,Suruga Bank Ltd.
469,8011001064760,6096,E30682,レアジョブ,"RareJob, Inc."
470,7200001013379,8361,E03568,大垣共立銀行,"The Ogaki Kyoritsu Bank, Ltd."
471,1010701005270,4999,E01010,セメダイン,"CEMEDINE CO.,LTD."
472,1020001033780,7217,E02242,テイン,"TEIN, INC."
473,7010001008844,6501,E01737,日立製作所,"Hitachi, Ltd."
474,1120001059683,8242,E03020,エイチツーオーリテイリング,H2O RETAILING CORPORATION
475,1180001080700,7266,E02231,今仙電機製作所,"Imasen Electric Industrial Co., Ltd."
476,7180001005767,4705,E05011,クリップコーポレーション,CLIP Corporation
477,7010001034964,9064,E04187,ヤマトホールディングス,"YAMATO HOLDINGS CO., LTD."
478,7200001010392,7213,E02105,レシップホールディングス,LECIP HOLDINGS CORPORATION
479,9430001050661,2813,E00478,和弘食品,"Wakou Shokuhin Co., Ltd."
480,4140001078191,9919,E03184,関西スーパーマーケット,KANSAI SUPER MARKET LTD.
481,2380001005074,7554,E03293,幸楽苑ホールディングス,KOURAKUEN HOLDINGS CORPORATION
482,3120001082007,3125,E00536,新内外綿,SHINNAIGAI TEXTILE LTD.
483,1010001034565,2440,E05456,ぐるなび,"Gurunavi, Inc."
484,3010001101264,6101,E01480,ツガミ,TSUGAMI CORPORATION
485,7010001016855,8303,E03530,新生銀行,"Shinsei Bank, Limited"
486,1120101037457,8860,E03953,フジ住宅,FUJI CORPORATION LIMITED
487,9330001006698,2342,E05317,トランスジェニック,TRANS GENIC INC.
488,8120001039200,9686,E04857,東洋テック,"TOYO TEC CO., LTD."
489,7010401016356,4653,E04967,ダイオーズ,DAIOHS CORPORATION
490,9180001075866,6777,E01870,ｓａｎｔｅｃ,SANTEC CORPORATION
491,3010001016859,5612,E01283,日本鋳鉄管,NIPPON CHUTETSUKAN K.K.
492,2490001001698,3891,E00685,ニッポン高度紙工業,NIPPON KODOSHI CORPORATION
493,1010001073852,3763,E05466,プロシップ,Pro-Ship Incorporated
494,2120001030585,9850,E03145,グルメ杵屋,"GOURMET KINEYA CO.,LTD."
495,1010001139323,8692,E03776,だいこう証券ビジネス,"DSB Co., Ltd."
496,9010401054189,9943,E03197,ココスジャパン,"COCO'S JAPAN CO.,LTD."
497,1090001003075,6409,E01634,キトー,KITO CORPORATION
498,7180301003545,,E04715,岡崎クラシック,"OKAZAKI CLASSIC CO.,LTD."
499,2010001010788,4739,E05059,伊藤忠テクノソリューションズ,ITOCHU Techno-Solutions Corporation
500,7010401029746,2267,E00406,ヤクルト本社,"YAKULT HONSHA CO.,LTD."
501,8010401008344,2332,E05310,クエスト,"Quest Co., Ltd."
502,3120001077535,9029,E04228,ヒガシトゥエンティワン,"HIGASHI TWENTY ONE CO.,LTD."
503,9080401001936,7255,E01644,桜井製作所,SAKURAI LTD.
504,1100001020696,6999,E01902,ＫＯＡ,KOA CORPORATION
505,6010801009068,9889,E02729,ＪＢＣＣホールディングス,JBCC Holdings Inc.
506,6290001010204,1848,E00238,富士ピーエス,FUJI P.S CORPORATION
507,4020001061110,3635,E22460,コーエーテクモホールディングス,"KOEI TECMO HOLDINGS CO., LTD."
508,7030001001979,7421,E03236,カッパクリエイト,"KAPPA CREATE CO.,LTD."
509,9240001038924,7018,E02131,内海造船,Naikai Zosen Corporation
510,4120001085479,5936,E01415,東洋シヤッター,"TOYO SHUTTER CO., LTD."
511,1240001028478,4617,E00897,中国塗料,"CHUGOKU MARINE PAINTS,LTD."
512,2010801012579,7752,E02275,リコー,"RICOH COMPANY,LTD."
513,1180001045224,3952,E00681,中央紙器工業,"CHUOH PACK INDUSTRY CO.,LTD."
514,2011101000803,6073,E27303,アサンテ,ASANTE INCORPORATED
515,6130001020672,9049,E04108,京福電気鉄道,"Keifuku Electric Railroad Co.,Ltd."
516,9120001059692,,E04379,ＭＢＳメディアホールディングス,"MBS MEDIA HOLDINGS,INC."
517,4040001006468,8298,E02690,ファミリー,FAMILY INC.
518,6110001012853,2674,E03361,ハードオフコーポレーション,"HARD OFF CORPORATION Co.,Ltd."
519,3010801009129,6151,E01509,日東工器,"NITTO KOHKI CO.,LTD."
520,2012801000159,8182,E03064,いなげや,"Inageya Co., Ltd."
521,7260001023158,1728,E00309,ミサワホーム中国,"MISAWA HOMES CHUGOKU CO.,LTD."
522,6010001078021,2613,E00434,Ｊ－オイルミルズ,"J-OIL MILLS, INC."
523,6010401023758,7506,E03266,ハウスオブローゼ,"HOUSE OF ROSE Co.,Ltd."
524,3010001008757,4061,E00774,デンカ,Denka Company Limited
525,5020001069020,,E01343,沖電線,"Oki Electric Cable Co.,Ltd."
526,1010001031109,,E02624,山崎金属産業,"YAMAKIN(JAPAN)CO., LTD."
527,5010701001431,6798,E01805,ＳＭＫ,SMK Corporation
528,4010401007523,2594,E00491,キーコーヒー,KEY COFFEE INC
529,2010001034845,2107,E00354,東洋精糖,"Toyo Sugar Refining Co., Ltd."
530,5080401010065,7296,E02221,エフシーシー,"F.C.C.CO.,LTD."
531,4120001077591,5451,E01247,淀川製鋼所,"Yodogawa Steel Works,Ltd."
532,8020001032660,6590,E01757,芝浦メカトロニクス,SHIBAURA MECHATRONICS CORPORATION
533,5010401047403,9753,E04815,アイエックスナレッジ,I X Knowledge Incorporated
534,5010001126664,6944,E01972,アイレックス,AIREX INC.
535,7400001001891,8349,E03544,東北銀行,"THE TOHOKU BANK,LTD."
536,1010401088566,7628,E02905,オーハシテクニカ,OHASHI TECHNICA INC.
537,3040001033406,,E05446,アクリーティブ,"Accretive Co., Ltd."
538,5080401006071,,E02190,富士機工,"Fuji Kiko Co., Ltd."
539,8010101002135,4235,E01061,ウルトラファブリックスホールディングス,"Ultrafabrics Holdings Co.,Ltd."
540,5410001000498,,E04381,秋田放送,"AKITA BROADCASTING SYSTEM, INC."
541,8011001061907,3634,E22461,ソケッツ,Sockets Inc.
542,7400001000423,8345,E03543,岩手銀行,"The Bank of Iwate, Ltd."
543,7230001010051,5757,E01321,ＣＫサンエツ,"CK SAN-ETSU Co.,Ltd."
544,1013401002091,6945,E01969,富士通フロンテック,FUJITSU FRONTECH LIMITED
545,5010001034850,4409,E00886,東邦化学工業,"TOHO CHEMICAL INDUSTRY COMPANY, LIMITED"
546,8010401050387,7011,E02126,三菱重工業,"Mitsubishi Heavy Industries, Ltd."
547,5010001008796,5801,E01332,古河電気工業,"Furukawa Electric Co., Ltd."
548,8120001072787,9709,E04841,ＮＣＳ＆Ａ,"NCS&A CO.,LTD."
549,2020001086464,1983,E00200,東芝プラントシステム,TOSHIBA PLANT SYSTEMS & SERVICES CORPORATION
550,7010901011914,7264,E02234,ムロコーポレーション,MURO CORPORATION
551,6140001051626,4971,E01054,メック,MEC COMPANY LTD.
552,2070001016771,9691,E04855,両毛システムズ,"RYOMO SYSTEMS CO.,LTD."
553,7120001075907,3910,E30993,エムケイシステム,MKSystem Corporation
554,3140001005675,6809,E01831,ＴＯＡ,TOA CORPORATION
555,9010401039891,3796,E05551,いい生活,"e-Seikatsu Co.,Ltd."
556,7010401052343,3275,E25621,ハウスコム,HOUSECOM CORPORATION
557,7021001007190,5727,E01301,東邦チタニウム,"TOHO TITANIUM COMPANY, LIMITED"
558,3011601003833,4626,E00913,太陽ホールディングス,"TAIYO HOLDINGS CO.,LTD."
559,2013201003041,6923,E01880,スタンレー電気,"Stanley Electric Co., Ltd."
560,8010001133757,2229,E25303,カルビー,"Calbee, Inc."
561,6010401027577,7267,E02166,本田技研工業,"HONDA MOTOR CO., LTD."
562,9210001007270,,E04612,福井県観光開発,"Fukuiken Sight-seeing resources Cultivation Co., Ltd"
563,7011001025796,,E03929,大京,DAIKYO  INCORPORATED
564,5011401004245,4636,E01044,Ｔ＆ＫＴＯＫＡ,"T&K TOKA CO., LTD."
565,5010701000739,,E01840,アルパイン,"ALPINE ELECTRONICS, INC."
566,2030001000011,3648,E25263,ＡＧＳ,AGS Corporation
567,2010001069981,9991,E02782,ジェコス,GECOSS CORPORATION
568,7011401006867,7966,E02394,リンテック,LINTEC Corporation
569,6020001077096,1775,E00273,富士古河Ｅ＆Ｃ,FUJI FURUKAWA ENGINEERING & CONSTRUCTION CO.LTD.
570,9180001094156,5482,E01234,愛知製鋼,AICHI STEEL CORPORATION
571,6120001036356,6262,E01731,ペガサスミシン製造,"PEGASUS SEWING MACHINE MFG. CO., LTD."
572,4360001000406,8397,E03603,沖縄銀行,"The Bank of Okinawa,Ltd."
573,1010401120741,5021,E31632,コスモエネルギーホールディングス,"COSMO ENERGY HOLDINGS COMPANY, LIMITED"
574,9120001077430,4507,E00923,塩野義製薬,"Shionogi & Co., Ltd."
575,9030001000319,5162,E01115,朝日ラバー,ASAHI RUBBER INC.
576,1010001126172,9882,E02735,イエローハット,YELLOW HAT LTD.
577,6010001023778,8572,E03693,アコム,"ACOM CO., LTD."
578,2020001028342,4833,E05175,ＳｕｃｃｅｓｓＨｏｌｄｅｒｓ,"Success Holders, inc."
579,5110001022754,8537,E03645,大光銀行,"THE TAIKO BANK,LTD."
580,2010001134117,2175,E05697,エスエムエス,"SMS CO., LTD."
581,8120001077489,3401,E00872,帝人,TEIJIN LIMITED
582,5010001003351,3751,E05430,日本アジアグループ,Japan Asia Group Limited
583,5320001009417,7703,E02310,川澄化学工業,"Kawasumi Laboratories, Incorporated"
584,9120001063067,4318,E05232,クイック,"QUICK CO.,LTD."
585,7013301005882,9640,E04889,セゾン情報システムズ,"SAISON INFORMATION SYSTEMS CO.,LTD."
586,7010001139202,6249,E25169,ゲームカードジョイコホールディングス,"Gamecard-Joyco Holdings,Inc."
587,2010001007784,6709,E01792,明星電気,"MEISEI ELECTRIC CO., LTD."
588,8012801002521,6794,E01797,フォスター電機,"Foster Electric Company, Limited"
589,9010401049214,7183,E31905,あんしん保証,"Anshin Guarantor Service Co.,Ltd."
590,3080401010323,,E04657,遠州開発,"Enshukaihatsu Co., Ltd."
591,3240001036909,4246,E30438,ダイキョーニシカワ,DaikyoNishikawa Corporation
592,7290001008379,,E05093,総合メディカル,"SOGO MEDICAL CO., LTD."
593,9010001095583,8850,E03945,スターツコーポレーション,STARTS CORPORATION INC.
594,8120001088461,2607,E00431,不二製油グループ本社,FUJI OIL HOLDINGS INC.
595,3010401095635,9707,E04844,ユニマットリタイアメントコミュニティ,"UNIMAT Retirement Community Co., Ltd."
596,3010001095234,,E23800,日本海洋掘削,"Japan Drilling Co., Ltd."
597,9030001010524,7769,E02294,リズム,"RHYTHM CO.,LTD."
